Component_1,Smiles_1,Component_2,Smiles_2,T_EP,mu_1,log10_1,FreeE_1,H_int_1,H_MF_1,H_HB_1,H_vdW_1,mu_2,log10_2,FreeE_2,H_int_2,H_MF_2,H_HB_2,H_vdW_2
Salicylic Acid,O=C(O)c1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],366.8,-4.65873,-1.50603,-311408.67245,-8.69236,2.49817,-3.97458,-7.21595,1.43368,-13.43789,-495309.57556,-9.59591,4.67,-5.61346,-8.65245
Salicylic Acid,O=C(O)c1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],385.4,-4.65873,-1.50603,-311408.67245,-8.69236,2.49817,-3.97458,-7.21595,1.43368,-13.43789,-495309.57556,-9.59591,4.67,-5.61346,-8.65245
Salicylic Acid,O=C(O)c1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],406.9,-4.65873,-1.50603,-311408.67245,-8.69236,2.49817,-3.97458,-7.21595,1.43368,-13.43789,-495309.57556,-9.59591,4.67,-5.61346,-8.65245
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],319.7,-5.48831,-8.88701,-432153.29568,-18.19555,3.72608,-13.39107,-8.53056,-0.23335,-13.28889,-1947479.02021,-13.62859,7.40129,-6.83351,-14.19637
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],336.3,-5.27084,-8.72753,-432153.07822,-18.3407,3.6751,-13.46269,-8.55311,-2.13614,-13.64238,-2046186.95271,-16.81079,7.31669,-7.28367,-16.84382
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[N5555]Br,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],312.5,-5.04532,-8.56214,-432152.85269,-18.42413,3.6548,-13.48478,-8.59415,-4.21982,-15.0455,-2144889.84149,-19.84074,7.62265,-6.98427,-20.47912
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],534.7,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],507.4,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],484.6,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],453.3,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],430.1,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],412.4,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],399.3,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],381.0,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],363.9,-6.16882,-9.38608,-432153.97619,-19.78911,3.87556,-15.65735,-8.00732,1.78594,-11.18777,-252579.05734,-13.26302,4.55483,-11.21201,-6.60585
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],284.15,-5.20919,-8.68231,-432153.01656,-18.31048,3.57699,-13.54952,-8.33795,1.11723,-13.66997,-495309.89201,-11.17767,4.62948,-7.38083,-8.42632
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],574.55,-11.31593,-5.77822,-538649.04515,-19.34295,4.75665,-3.9554,-20.1442,3.66652,-11.83662,-423408.71091,-8.15055,5.63168,-5.67725,-8.10499
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],513.15,-11.31593,-5.77822,-538649.04515,-19.34295,4.75665,-3.9554,-20.1442,3.66652,-11.83662,-423408.71091,-8.15055,5.63168,-5.67725,-8.10499
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],461.55,-11.31593,-5.77822,-538649.04515,-19.34295,4.75665,-3.9554,-20.1442,3.66652,-11.83662,-423408.71091,-8.15055,5.63168,-5.67725,-8.10499
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],415.95,-11.31593,-5.77822,-538649.04515,-19.34295,4.75665,-3.9554,-20.1442,3.66652,-11.83662,-423408.71091,-8.15055,5.63168,-5.67725,-8.10499
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],378.15,-11.31593,-5.77822,-538649.04515,-19.34295,4.75665,-3.9554,-20.1442,3.66652,-11.83662,-423408.71091,-8.15055,5.63168,-5.67725,-8.10499
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],447.45,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],411.75,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],373.35,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],349.85,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],321.65,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],332.78,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],338.21,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],342.52,-12.10752,-6.35875,-538649.83674,-19.25352,4.84432,-3.91953,-20.17832,3.20178,-10.8849,-522108.37806,-7.95359,7.18847,-4.21578,-10.92627
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],473.35,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],458.55,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],424.75,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],392.85,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],337.22,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],327.92,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],332.47,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],339.86,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],340.25,-12.43874,-6.60166,-538650.16796,-19.63933,4.61557,-4.056,-20.1989,1.25923,-11.67195,-620811.41545,-10.78362,7.78156,-4.30517,-14.26
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],538.5,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],504.7,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],477.7,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],444.5,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],409.0,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],384.6,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],356.7,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],350.6,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],342.2,-11.90167,-6.20779,-538649.63089,-20.19852,4.67187,-5.02146,-19.84892,4.09934,-9.49118,-252576.74394,-8.24645,5.35449,-6.71381,-6.88712
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],543.68,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],523.92,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],493.68,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],483.82,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],463.58,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],443.85,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],433.78,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],408.6,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],388.62,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],355.52,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],339.55,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],340.68,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],341.72,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],342.45,-10.72918,-5.34791,-538648.4584,-18.56182,4.88203,-3.36896,-20.07489,2.82775,-12.41551,-495308.18149,-8.14017,5.30993,-4.64184,-8.80826
Suberic Acid,O=C(O)CCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],366.15,-4.58956,-4.30575,-385591.90068,-12.6802,4.29241,-6.99232,-9.98029,1.27067,-13.55744,-495309.73857,-10.94766,4.77822,-7.1981,-8.52778
Succinic Acid,O=C(O)CCC(=O)O,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],349.3,-4.45466,-3.31303,-286886.30355,-10.62724,2.77609,-7.19506,-6.20828,1.02769,-12.08848,-1848779.47402,-11.14391,6.6708,-6.87944,-10.93528
Succinic Acid,O=C(O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],363.15,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Succinic Acid,O=C(O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],344.15,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],541.95,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],477.88,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],411.82,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],370.52,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],343.65,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],369.65,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],386.22,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],404.58,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],431.45,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],557.95,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],514.45,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],471.75,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],435.52,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],386.68,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],357.62,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],321.55,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],330.62,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],341.62,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],352.35,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.32,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],374.55,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],385.82,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.65,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],411.58,-3.86778,-2.88263,-286885.71667,-10.63896,2.67503,-7.26825,-6.04575,0.90722,-13.82398,-495310.10201,-11.72938,4.59901,-7.88701,-8.44137
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],547.5,-9.0068,-2.97191,-393452.96403,-15.29295,3.95765,-2.88156,-16.36904,3.56782,-11.909,-423408.80962,-6.80698,5.82411,-4.44675,-8.18433
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],506.6,-9.0068,-2.97191,-393452.96403,-15.29295,3.95765,-2.88156,-16.36904,3.56782,-11.909,-423408.80962,-6.80698,5.82411,-4.44675,-8.18433
