Component_1,Smiles_1,H_1,T_1,Component_2,Smiles_2,H_2,T_2,T_EP,X_1
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,332.47,0.70
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,339.86,0.80
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,340.25,0.90
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,538.50,0.10
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,504.70,0.20
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,477.70,0.30
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,444.50,0.40
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,409.00,0.50
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,384.60,0.60
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,356.70,0.70
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,350.60,0.80
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,342.20,0.90
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,543.68,0.10
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,523.92,0.16
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,493.68,0.21
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,483.82,0.25
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,463.58,0.31
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,443.85,0.35
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,433.78,0.40
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,408.60,0.45
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,388.62,0.50
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,355.52,0.55
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,339.55,0.61
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,340.68,0.70
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,341.72,0.81
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,342.45,0.89
Suberic Acid,O=C(O)CCCCCCC(=O)O,30.20,415.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,366.15,0.50
Succinic Acid,O=C(O)CCC(=O)O,34.00,455.20,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],13.90,633.00,349.30,0.50
Succinic Acid,O=C(O)CCC(=O)O,34.00,455.20,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,363.15,0.50
Succinic Acid,O=C(O)CCC(=O)O,34.00,455.20,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,344.15,0.67
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,541.95,0.10
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,477.88,0.20
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,411.82,0.30
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,370.52,0.40
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,343.65,0.51
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,369.65,0.61
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,386.22,0.70
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,404.58,0.80
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,32.00,462.05,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,431.45,0.89
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,557.95,0.05
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,514.45,0.10
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,471.75,0.15
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,435.52,0.20
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,386.68,0.25
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,357.62,0.30
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,321.55,0.33
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,330.62,0.40
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,341.62,0.45
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,352.35,0.50
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,364.32,0.55
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,374.55,0.59
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,385.82,0.65
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,393.65,0.70
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,36.31,443.30,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,411.58,0.80
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,547.50,0.10
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,506.60,0.20
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,450.90,0.31
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,414.50,0.40
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,382.60,0.49
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,314.60,0.60
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,317.10,0.69
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,318.30,0.80
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,313.10,0.90
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,333.40,0.10
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,326.00,0.20
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,316.40,0.30
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,307.80,0.40
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,294.70,0.51
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,291.60,0.60
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,296.20,0.70
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,296.70,0.79
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,305.40,0.90
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,520.08,0.11
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,494.78,0.17
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,483.52,0.20
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,456.58,0.26
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,443.85,0.29
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,414.08,0.36
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,390.25,0.40
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,353.18,0.45
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,331.62,0.50
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,319.48,0.54
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,303.15,0.58
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,306.55,0.71
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,310.32,0.80
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,310.92,0.89
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,307.60,0.10
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,294.60,0.20
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,290.60,0.30
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,294.00,0.40
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,297.20,0.50
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,302.60,0.60
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,304.20,0.70
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,309.00,0.80
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,310.00,0.90
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,319.00,0.10
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,313.70,0.20
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,300.20,0.30
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,290.00,0.40
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,289.90,0.50
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,298.20,0.60
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,301.40,0.70
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,305.60,0.80
Tetradecan-1-ol,CCCCCCCCCCCCCCO,45.81,311.70,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,309.40,0.90
Thiourea,NC(N)=S,15.64,444.70,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,373.15,0.58
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,547.90,0.10
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,518.80,0.21
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,489.70,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,426.40,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,359.20,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,328.50,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,310.90,0.90
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,518.00,0.10
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,482.00,0.20
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,414.20,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,377.20,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,348.60,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,337.90,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,340.15,0.67
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,327.40,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,DL-camphor,CC12CCC(CC1=O)C2(C)C,5.90,448.15,229.15,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,DL-camphor,CC12CCC(CC1=O)C2(C)C,5.90,448.15,236.15,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,DL-camphor,CC12CCC(CC1=O)C2(C)C,5.90,448.15,240.15,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,320.80,0.10
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,318.80,0.20
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,314.10,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,309.40,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,306.60,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,301.80,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,306.10,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,312.60,0.80
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,60.96,324.40,318.20,0.90
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,305.15,0.67
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,322.41,0.20
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,319.51,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,317.42,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,313.95,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,312.14,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,309.05,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,312.30,0.80
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,318.44,0.90
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,330.60,0.10
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,327.90,0.20
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,324.60,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,321.80,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,318.30,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,314.00,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,309.60,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,310.20,0.80
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,318.60,0.90
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,331.72,0.21
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,329.00,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,327.45,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,324.31,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,320.48,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,318.25,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,311.83,0.80
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,341.05,0.10
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,339.37,0.20
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,337.45,0.30
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,334.71,0.40
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,332.62,0.50
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,329.42,0.60
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,325.51,0.70
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,322.48,0.80
Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,316.71,0.90
trans-Cinnamic acid,O=C(O)/C=C/c1ccccc1,22.20,406.10,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,366.15,0.50
