Component#1,Component#2,Smiles#1,Smiles#2,X#1,T_EP,PD,Type,groups
Succinic Acid,ChCl,O=C(O)CCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.6,379.0,Yes,Type III,205.0
Succinic Acid,ChCl,O=C(O)CCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.65,400.0,Yes,Type III,205.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.1,541.95,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.2,477.88,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.3,411.82,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.4,370.52,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.5,343.65,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.6,369.65,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.7,386.22,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.8,404.58,Yes,Type III,206.0
Sucrose,ChCl,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.9,431.45,Yes,Type III,206.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.1,514.45,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.15,471.75,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.2,435.52,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.25,386.68,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.3,357.62,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.35,321.55,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.4,330.62,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.45,341.62,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.5,352.35,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.55,364.32,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.6,374.55,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.65,385.82,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.7,393.65,Yes,Type III,207.0
Tartaric Acid,ChCl,O=C(O)[C@@H](O)[C@H](O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.8,411.58,Yes,Type III,207.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.1,547.5,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.2,506.6,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.3,450.9,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.4,414.5,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.5,382.6,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.6,314.6,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.7,317.1,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.8,318.3,Yes,Type III,208.0
Tetradecan-1-ol,[N1111]Cl,CCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.9,313.1,Yes,Type III,208.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.1,333.4,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,326.0,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.3,316.4,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.4,307.8,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.5,294.7,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.6,291.6,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.7,296.2,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.8,296.7,Yes,Type III,209.0
Tetradecan-1-ol,[N4444]Cl,CCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,305.4,Yes,Type III,209.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.1,520.08,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.15,494.78,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.2,483.52,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.25,456.58,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.3,443.85,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.35,414.08,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.4,390.25,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.45,353.18,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.5,331.62,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.55,319.48,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.6,303.15,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.7,306.55,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.8,310.32,Yes,Type III,210.0
Tetradecan-1-ol,ChCl,CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.9,310.92,Yes,Type III,210.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.1,307.6,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.2,294.6,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.3,290.6,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.4,294.0,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.5,297.2,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.6,302.6,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.7,304.2,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.8,309.0,Yes,Type V,211.0
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.9,310.0,Yes,Type V,211.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.1,319.0,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.2,313.7,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.3,300.2,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.4,290.0,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.5,289.9,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.6,298.2,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.7,301.4,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.8,305.6,Yes,Type V,212.0
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.9,309.4,Yes,Type V,212.0
Thiourea,ChCl,NC(N)=S,C[N+](C)(C)CCO.[Cl-],0.6,373.15,No,Type III,213.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.1,547.9,Yes,Type III,214.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.2,518.8,Yes,Type III,214.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.3,489.7,Yes,Type III,214.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.4,426.4,Yes,Type III,214.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.5,359.2,Yes,Type III,214.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.6,328.5,Yes,Type III,214.0
Thymol,Betaine,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],0.9,310.9,Yes,Type III,214.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.1,518.0,Yes,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.2,482.0,Yes,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.3,414.2,Yes,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.4,377.2,Yes,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.5,348.6,Yes,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.6,337.9,Yes,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.65,340.15,No,Type III,215.0
Thymol,ChCl,Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.7,327.4,Yes,Type III,215.0
Thymol,DL-camphor,Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1=O)C2(C)C,0.5,229.15,No,Type V,216.0
Thymol,DL-camphor,Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1=O)C2(C)C,0.6,236.15,No,Type V,216.0
Thymol,DL-camphor,Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1=O)C2(C)C,0.7,240.15,No,Type V,216.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.1,320.8,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.2,318.8,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.3,314.1,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.4,309.4,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.5,306.6,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.6,301.8,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.7,306.1,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.8,312.6,Yes,Type V,217.0
Thymol,Hexadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,0.9,318.2,Yes,Type V,217.0
Thymol,Ibuprofen,Cc1ccc(C(C)C)c(O)c1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.65,305.15,Yes,Type V,218.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.1,325.83,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.2,322.41,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.3,319.51,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.4,317.42,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.5,313.95,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.6,312.14,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.7,309.05,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.8,312.3,Yes,Type V,219.0
Thymol,Myristic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.9,318.44,Yes,Type V,219.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.1,330.6,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.2,327.9,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.3,324.6,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.4,321.8,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.5,318.3,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.6,314.0,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.7,309.6,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.8,310.2,Yes,Type V,220.0
Thymol,Octadecan-1-ol,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.9,318.6,Yes,Type V,220.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.1,334.1,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.2,331.72,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.3,329.0,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.4,327.45,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.5,324.31,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.6,320.48,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.7,318.25,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.8,311.83,Yes,Type V,221.0
Thymol,Palmitic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.9,317.7,Yes,Type V,221.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.1,341.05,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.2,339.37,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.3,337.45,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.4,334.71,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.5,332.62,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.6,329.42,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.7,325.51,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.8,322.48,Yes,Type V,222.0
Thymol,Stearic Acid,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.9,316.71,Yes,Type V,222.0
trans-Cinnamic acid,ChCl,O=C(O)/C=C/c1ccccc1,C[N+](C)(C)CCO.[Cl-],0.5,366.15,No,Type III,223.0
Tricarballylic acid,ChCl,O=C(O)CC(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.3,363.15,No,Type III,224.0
Triethylene glycol,[N3333]Br,OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],0.7,261.15,No,Type III,225.0
Triethylene glycol,[N3333]Br,OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],0.75,253.95,No,Type III,225.0
Triethylene glycol,[N3333]Br,OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],0.8,263.55,No,Type III,225.0
Triethylene glycol,ChCl,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.75,273.65,No,Type III,226.0
Triethylene glycol,ChCl,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.8,263.96,No,Type III,226.0
Triethylene glycol,ChCl,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.85,258.77,No,Type III,226.0
Triethylene glycol,Methyltriphenylphosphonium bromide,OCCOCCOCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.75,264.9,No,Type III,227.0
Triethylene glycol,Methyltriphenylphosphonium bromide,OCCOCCOCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.8,254.3,No,Type III,227.0
Triethylene glycol,Methyltriphenylphosphonium bromide,OCCOCCOCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.85,251.6,No,Type III,227.0
Triethylene glycol,"N,N-Diethylethanolammonium chloride",OCCOCCOCCO,CC[NH+](CC)CCO.[Cl-],0.65,273.15,No,Type III,228.0
Urea,[N2222]Br,NC(N)=O,CC[N+](CC)(CC)CC.[Br-],0.65,386.15,No,Type III,229.0
Urea,"2-(Acetoxy)-N,N,N-trimethylethanaminium chloride",NC(N)=O,CC(=O)OCC[N+](C)(C)C.[Cl-],0.65,259.15,No,Type III,230.0
Urea,"2-Chloro-N,N,N-trimethylethanaminium chloride",NC(N)=O,C[N+](C)(C)CCCl.[Cl-],0.65,288.15,No,Type III,231.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.1,522.2,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.2,490.4,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.3,458.2,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.4,435.5,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.5,408.1,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.6,386.3,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.7,369.5,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.8,359.3,Yes,Type III,232.0
Urea,Betaine,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.9,390.7,Yes,Type III,232.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.35,417.061,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.45,357.283,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.5,328.501,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.6,303.039,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.65,284.22,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.7,294.183,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.75,328.501,Yes,Type III,233.0
Urea,ChCl,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.8,355.069,Yes,Type III,233.0
Urea,Sulfathiazole,NC(N)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.35,456.5,Yes,Type V,234.0
Urea,Sulfathiazole,NC(N)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.6,429.6,Yes,Type V,234.0
Urea,Sulfathiazole,NC(N)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.8,395.0,Yes,Type V,234.0
Urea,Sulfathiazole,NC(N)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.9,402.5,Yes,Type V,234.0
Xylitol,ChCl,OC[C@H](O)[C@@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],0.3,289.15,No,Type III,235.0
Xylitol,ChCl,OC[C@H](O)[C@@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],0.35,269.15,No,Type III,235.0
Xylitol,ChCl,OC[C@H](O)[C@@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],0.4,275.15,No,Type III,235.0
Xylitol,ChCl,OC[C@H](O)[C@@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],0.5,270.15,No,Type III,235.0
Xylitol,ChCl,OC[C@H](O)[C@@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],0.6,277.15,No,Type III,235.0
